date,sku_id,on_hand_units,on_order_units
2023-01-15,S004_P0010,51,133
2023-01-15,S004_P0011,493,123
2023-01-15,S004_P0012,176,80
2023-01-15,S004_P0013,353,164
2023-01-15,S004_P0014,63,102
2023-01-15,S004_P0015,202,69
2023-01-15,S004_P0016,76,136
2023-01-15,S004_P0017,253,122
2023-01-15,S004_P0018,238,102
2023-01-15,S004_P0019,203,183
2023-01-15,S004_P0020,252,159
2023-01-15,S005_P0001,110,125
2023-01-15,S005_P0002,283,93
2023-01-15,S005_P0003,58,91
2023-01-15,S005_P0004,111,44
2023-01-15,S005_P0005,136,44
2023-01-15,S005_P0006,399,73
2023-01-15,S005_P0007,424,191
2023-01-15,S005_P0008,128,31
2023-01-15,S005_P0009,463,169
2023-01-15,S005_P0010,247,175
2023-01-15,S005_P0011,317,37
2023-01-15,S005_P0012,221,35
2023-01-15,S005_P0013,369,53
2023-01-15,S005_P0014,422,142
2023-01-15,S005_P0015,367,67
2023-01-15,S005_P0016,92,172
2023-01-15,S005_P0017,106,93
2023-01-15,S005_P0018,281,192
2023-01-15,S005_P0019,187,52
2023-01-15,S005_P0020,273,89
2023-01-16,S001_P0001,369,31
2023-01-16,S001_P0002,225,151
2023-01-16,S001_P0003,177,142
2023-01-16,S001_P0004,451,98
2023-01-16,S001_P0005,131,50
2023-01-16,S001_P0006,385,184
2023-01-16,S001_P0007,120,176
2023-01-16,S001_P0008,141,121
2023-01-16,S001_P0009,316,163
2023-01-16,S001_P0010,331,73
2023-01-16,S001_P0011,74,62
2023-01-16,S001_P0012,402,41
2023-01-16,S001_P0013,393,163
2023-01-16,S001_P0014,141,183
2023-01-16,S001_P0015,434,141
2023-01-16,S001_P0016,94,120
2023-01-16,S001_P0017,221,157
2023-01-16,S001_P0018,298,164
2023-01-16,S001_P0019,461,24
2023-01-16,S001_P0020,260,54
2023-01-16,S002_P0001,109,195
2023-01-16,S002_P0002,156,78
2023-01-16,S002_P0003,323,183
2023-01-16,S002_P0004,319,102
2023-01-16,S002_P0005,488,169
2023-01-16,S002_P0006,254,21
2023-01-16,S002_P0007,463,98
2023-01-16,S002_P0008,222,151
2023-01-16,S002_P0009,161,178
2023-01-16,S002_P0010,439,114
2023-01-16,S002_P0011,378,129
2023-01-16,S002_P0012,254,92
2023-01-16,S002_P0013,231,47
2023-01-16,S002_P0014,309,169
2023-01-16,S002_P0015,269,199
2023-01-16,S002_P0016,499,137
2023-01-16,S002_P0017,123,178
2023-01-16,S002_P0018,301,144
2023-01-16,S002_P0019,200,174
2023-01-16,S002_P0020,221,37
2023-01-16,S003_P0001,129,190
2023-01-16,S003_P0002,380,80
2023-01-16,S003_P0003,234,40
2023-01-16,S003_P0004,99,154
2023-01-16,S003_P0005,419,92
2023-01-16,S003_P0006,216,174
2023-01-16,S003_P0007,141,193
2023-01-16,S003_P0008,162,162
2023-01-16,S003_P0009,79,104
2023-01-16,S003_P0010,72,46
2023-01-16,S003_P0011,439,36
2023-01-16,S003_P0012,64,153
2023-01-16,S003_P0013,306,162
2023-01-16,S003_P0014,77,138
2023-01-16,S003_P0015,471,90
2023-01-16,S003_P0016,359,87
2023-01-16,S003_P0017,249,182
2023-01-16,S003_P0018,439,99
2023-01-16,S003_P0019,349,124
2023-01-16,S003_P0020,377,127
2023-01-16,S004_P0001,57,59
2023-01-16,S004_P0002,143,76
2023-01-16,S004_P0003,62,160
2023-01-16,S004_P0004,292,60
2023-01-16,S004_P0005,453,88
2023-01-16,S004_P0006,79,152
2023-01-16,S004_P0007,142,142
2023-01-16,S004_P0008,125,173
2023-01-16,S004_P0009,426,127
2023-01-16,S004_P0010,205,170
2023-01-16,S004_P0011,491,181
2023-01-16,S004_P0012,147,165
2023-01-16,S004_P0013,375,138
2023-01-16,S004_P0014,500,155
2023-01-16,S004_P0015,489,58
2023-01-16,S004_P0016,143,118
2023-01-16,S004_P0017,485,49
2023-01-16,S004_P0018,317,135
2023-01-16,S004_P0019,351,28
2023-01-16,S004_P0020,99,41
2023-01-16,S005_P0001,339,186
2023-01-16,S005_P0002,291,92
2023-01-16,S005_P0003,384,78
2023-01-16,S005_P0004,466,129
2023-01-16,S005_P0005,139,94
2023-01-16,S005_P0006,473,71
2023-01-16,S005_P0007,397,183
2023-01-16,S005_P0008,122,46
2023-01-16,S005_P0009,176,33
2023-01-16,S005_P0010,53,70
2023-01-16,S005_P0011,253,145
2023-01-16,S005_P0012,500,105
2023-01-16,S005_P0013,315,106
2023-01-16,S005_P0014,377,22
2023-01-16,S005_P0015,84,114
2023-01-16,S005_P0016,166,200
2023-01-16,S005_P0017,309,30
2023-01-16,S005_P0018,425,144
2023-01-16,S005_P0019,176,120
2023-01-16,S005_P0020,440,184
2023-01-17,S001_P0001,251,84
2023-01-17,S001_P0002,206,105
2023-01-17,S001_P0003,227,109
2023-01-17,S001_P0004,422,164
2023-01-17,S001_P0005,135,170
2023-01-17,S001_P0006,356,73
2023-01-17,S001_P0007,431,195
2023-01-17,S001_P0008,439,170
2023-01-17,S001_P0009,442,199
2023-01-17,S001_P0010,468,54
2023-01-17,S001_P0011,123,114
2023-01-17,S001_P0012,253,71
2023-01-17,S001_P0013,79,83
2023-01-17,S001_P0014,242,51
2023-01-17,S001_P0015,443,82
2023-01-17,S001_P0016,60,70
2023-01-17,S001_P0017,430,161
2023-01-17,S001_P0018,316,49
2023-01-17,S001_P0019,452,187
2023-01-17,S001_P0020,166,142
2023-01-17,S002_P0001,478,67
2023-01-17,S002_P0002,182,66
2023-01-17,S002_P0003,316,146
2023-01-17,S002_P0004,328,89
2023-01-17,S002_P0005,372,140
2023-01-17,S002_P0006,434,90
2023-01-17,S002_P0007,410,136
2023-01-17,S002_P0008,397,57
2023-01-17,S002_P0009,490,24
2023-01-17,S002_P0010,403,43
2023-01-17,S002_P0011,451,96
2023-01-17,S002_P0012,311,47
2023-01-17,S002_P0013,270,174
2023-01-17,S002_P0014,131,182
2023-01-17,S002_P0015,257,62
2023-01-17,S002_P0016,82,85
2023-01-17,S002_P0017,56,130
2023-01-17,S002_P0018,449,163
2023-01-17,S002_P0019,218,165
2023-01-17,S002_P0020,216,192
2023-01-17,S003_P0001,478,185
2023-01-17,S003_P0002,141,198
2023-01-17,S003_P0003,88,135
2023-01-17,S003_P0004,378,42
2023-01-17,S003_P0005,479,103
2023-01-17,S003_P0006,416,47
2023-01-17,S003_P0007,472,85
2023-01-17,S003_P0008,494,37
2023-01-17,S003_P0009,459,131
2023-01-17,S003_P0010,146,130
2023-01-17,S003_P0011,364,101
2023-01-17,S003_P0012,470,69
2023-01-17,S003_P0013,334,76
2023-01-17,S003_P0014,57,161
2023-01-17,S003_P0015,201,199
2023-01-17,S003_P0016,430,162
2023-01-17,S003_P0017,184,92
2023-01-17,S003_P0018,244,153
2023-01-17,S003_P0019,205,50
2023-01-17,S003_P0020,112,173
2023-01-17,S004_P0001,77,155
2023-01-17,S004_P0002,136,179
2023-01-17,S004_P0003,494,129
2023-01-17,S004_P0004,284,167
2023-01-17,S004_P0005,413,52
2023-01-17,S004_P0006,76,64
2023-01-17,S004_P0007,448,183
2023-01-17,S004_P0008,265,102
2023-01-17,S004_P0009,434,197
2023-01-17,S004_P0010,406,93
2023-01-17,S004_P0011,445,200
2023-01-17,S004_P0012,470,83
2023-01-17,S004_P0013,222,144
2023-01-17,S004_P0014,65,145
2023-01-17,S004_P0015,313,189
2023-01-17,S004_P0016,330,28
2023-01-17,S004_P0017,160,21
2023-01-17,S004_P0018,51,102
2023-01-17,S004_P0019,231,31
2023-01-17,S004_P0020,141,176
2023-01-17,S005_P0001,82,121
2023-01-17,S005_P0002,440,45
2023-01-17,S005_P0003,175,158
2023-01-17,S005_P0004,401,32
2023-01-17,S005_P0005,279,106
2023-01-17,S005_P0006,70,39
2023-01-17,S005_P0007,90,62
2023-01-17,S005_P0008,417,193
2023-01-17,S005_P0009,79,195
2023-01-17,S005_P0010,418,63
2023-01-17,S005_P0011,147,38
2023-01-17,S005_P0012,467,182
2023-01-17,S005_P0013,194,60
2023-01-17,S005_P0014,496,74
2023-01-17,S005_P0015,134,112
2023-01-17,S005_P0016,478,136
2023-01-17,S005_P0017,239,57
2023-01-17,S005_P0018,318,25
2023-01-17,S005_P0019,275,151
2023-01-17,S005_P0020,202,89
2023-01-18,S001_P0001,484,151
2023-01-18,S001_P0002,211,28
2023-01-18,S001_P0003,387,100
2023-01-18,S001_P0004,348,182
2023-01-18,S001_P0005,144,154
2023-01-18,S001_P0006,81,64
2023-01-18,S001_P0007,408,84
2023-01-18,S001_P0008,245,114
2023-01-18,S001_P0009,309,69
2023-01-18,S001_P0010,497,31
2023-01-18,S001_P0011,376,22
2023-01-18,S001_P0012,464,123
2023-01-18,S001_P0013,417,66
2023-01-18,S001_P0014,71,20
2023-01-18,S001_P0015,295,95
2023-01-18,S001_P0016,346,158
2023-01-18,S001_P0017,232,103
2023-01-18,S001_P0018,239,26
2023-01-18,S001_P0019,452,62
2023-01-18,S001_P0020,406,32
2023-01-18,S002_P0001,415,59
2023-01-18,S002_P0002,234,110
2023-01-18,S002_P0003,207,179
2023-01-18,S002_P0004,476,154
2023-01-18,S002_P0005,406,166
2023-01-18,S002_P0006,500,185
2023-01-18,S002_P0007,357,57
2023-01-18,S002_P0008,387,84
2023-01-18,S002_P0009,188,101
2023-01-18,S002_P0010,412,185
2023-01-18,S002_P0011,294,31
2023-01-18,S002_P0012,227,123
2023-01-18,S002_P0013,385,21
2023-01-18,S002_P0014,458,74
2023-01-18,S002_P0015,298,198
2023-01-18,S002_P0016,191,62
2023-01-18,S002_P0017,137,85
2023-01-18,S002_P0018,329,198
2023-01-18,S002_P0019,121,22
2023-01-18,S002_P0020,322,157
2023-01-18,S003_P0001,152,159
2023-01-18,S003_P0002,474,143
2023-01-18,S003_P0003,61,71
2023-01-18,S003_P0004,372,59
2023-01-18,S003_P0005,134,135
2023-01-18,S003_P0006,333,20
2023-01-18,S003_P0007,216,138
2023-01-18,S003_P0008,144,152
2023-01-18,S003_P0009,92,195
2023-01-18,S003_P0010,356,194
2023-01-18,S003_P0011,316,76
2023-01-18,S003_P0012,479,111
2023-01-18,S003_P0013,376,148
2023-01-18,S003_P0014,201,142
2023-01-18,S003_P0015,182,143
2023-01-18,S003_P0016,231,173
2023-01-18,S003_P0017,337,91
2023-01-18,S003_P0018,378,154
2023-01-18,S003_P0019,346,148
2023-01-18,S003_P0020,169,117
2023-01-18,S004_P0001,389,93
2023-01-18,S004_P0002,439,82
2023-01-18,S004_P0003,240,116
2023-01-18,S004_P0004,295,161
2023-01-18,S004_P0005,168,74
2023-01-18,S004_P0006,233,153
2023-01-18,S004_P0007,286,125
2023-01-18,S004_P0008,330,149
2023-01-18,S004_P0009,475,115
2023-01-18,S004_P0010,269,121
2023-01-18,S004_P0011,182,200
2023-01-18,S004_P0012,409,155
2023-01-18,S004_P0013,277,166
2023-01-18,S004_P0014,340,149
2023-01-18,S004_P0015,251,139
2023-01-18,S004_P0016,396,165
2023-01-18,S004_P0017,247,187
2023-01-18,S004_P0018,496,62
2023-01-18,S004_P0019,423,111
2023-01-18,S004_P0020,178,116
2023-01-18,S005_P0001,297,177
2023-01-18,S005_P0002,147,122
2023-01-18,S005_P0003,283,150
2023-01-18,S005_P0004,154,81
2023-01-18,S005_P0005,271,114
2023-01-18,S005_P0006,238,69
2023-01-18,S005_P0007,68,135
2023-01-18,S005_P0008,112,153
2023-01-18,S005_P0009,76,60
2023-01-18,S005_P0010,106,154
2023-01-18,S005_P0011,435,85
2023-01-18,S005_P0012,424,30
2023-01-18,S005_P0013,96,82
2023-01-18,S005_P0014,400,55
2023-01-18,S005_P0015,85,51
2023-01-18,S005_P0016,117,193
2023-01-18,S005_P0017,449,106
2023-01-18,S005_P0018,486,156
2023-01-18,S005_P0019,304,67
2023-01-18,S005_P0020,231,81
2023-01-19,S001_P0001,158,48
2023-01-19,S001_P0002,349,84
2023-01-19,S001_P0003,447,200
2023-01-19,S001_P0004,302,59
2023-01-19,S001_P0005,336,173
2023-01-19,S001_P0006,397,57
2023-01-19,S001_P0007,231,50
2023-01-19,S001_P0008,120,97
2023-01-19,S001_P0009,410,91
2023-01-19,S001_P0010,240,155
2023-01-19,S001_P0011,208,152
2023-01-19,S001_P0012,120,134
2023-01-19,S001_P0013,250,102
2023-01-19,S001_P0014,68,78
2023-01-19,S001_P0015,185,26
2023-01-19,S001_P0016,477,55
2023-01-19,S001_P0017,344,67
2023-01-19,S001_P0018,259,193
2023-01-19,S001_P0019,475,191
2023-01-19,S001_P0020,370,21
2023-01-19,S002_P0001,292,148
2023-01-19,S002_P0002,432,52
2023-01-19,S002_P0003,80,93
2023-01-19,S002_P0004,159,117
2023-01-19,S002_P0005,450,148
2023-01-19,S002_P0006,71,98
2023-01-19,S002_P0007,224,179
2023-01-19,S002_P0008,208,36
2023-01-19,S002_P0009,118,90
2023-01-19,S002_P0010,319,143
2023-01-19,S002_P0011,228,133
2023-01-19,S002_P0012,368,129
2023-01-19,S002_P0013,221,61
2023-01-19,S002_P0014,138,138
2023-01-19,S002_P0015,489,42
2023-01-19,S002_P0016,306,127
2023-01-19,S002_P0017,465,191
2023-01-19,S002_P0018,123,83
2023-01-19,S002_P0019,202,152
2023-01-19,S002_P0020,223,146
2023-01-19,S003_P0001,461,44
2023-01-19,S003_P0002,360,92
2023-01-19,S003_P0003,477,135
2023-01-19,S003_P0004,194,108
2023-01-19,S003_P0005,455,88
2023-01-19,S003_P0006,424,70
2023-01-19,S003_P0007,494,99
2023-01-19,S003_P0008,383,61
2023-01-19,S003_P0009,63,62
2023-01-19,S003_P0010,402,143
2023-01-19,S003_P0011,168,95
2023-01-19,S003_P0012,220,39
2023-01-19,S003_P0013,185,60
2023-01-19,S003_P0014,182,147
2023-01-19,S003_P0015,104,139
2023-01-19,S003_P0016,185,62
2023-01-19,S003_P0017,121,64
2023-01-19,S003_P0018,141,88
2023-01-19,S003_P0019,273,102
2023-01-19,S003_P0020,55,200
2023-01-19,S004_P0001,93,195
2023-01-19,S004_P0002,276,172
2023-01-19,S004_P0003,407,20
2023-01-19,S004_P0004,64,49
2023-01-19,S004_P0005,281,120
2023-01-19,S004_P0006,460,190
2023-01-19,S004_P0007,54,187
2023-01-19,S004_P0008,482,107
2023-01-19,S004_P0009,285,105
2023-01-19,S004_P0010,108,67
2023-01-19,S004_P0011,268,98
2023-01-19,S004_P0012,176,48
2023-01-19,S004_P0013,402,101
2023-01-19,S004_P0014,170,137
2023-01-19,S004_P0015,242,67
2023-01-19,S004_P0016,444,162
2023-01-19,S004_P0017,161,84
2023-01-19,S004_P0018,368,28
2023-01-19,S004_P0019,214,128
2023-01-19,S004_P0020,337,67
2023-01-19,S005_P0001,235,193
2023-01-19,S005_P0002,129,194
2023-01-19,S005_P0003,200,55
2023-01-19,S005_P0004,496,57
2023-01-19,S005_P0005,289,127
2023-01-19,S005_P0006,365,96
2023-01-19,S005_P0007,394,131
2023-01-19,S005_P0008,310,31
2023-01-19,S005_P0009,384,187
2023-01-19,S005_P0010,61,184
2023-01-19,S005_P0011,104,88
2023-01-19,S005_P0012,61,131
2023-01-19,S005_P0013,467,198
2023-01-19,S005_P0014,154,101
2023-01-19,S005_P0015,354,169
2023-01-19,S005_P0016,284,171
2023-01-19,S005_P0017,438,74
2023-01-19,S005_P0018,371,36
2023-01-19,S005_P0019,272,167
2023-01-19,S005_P0020,282,178
2023-01-20,S001_P0001,316,71
2023-01-20,S001_P0002,176,154
2023-01-20,S001_P0003,381,37
2023-01-20,S001_P0004,197,132
2023-01-20,S001_P0005,114,104
2023-01-20,S001_P0006,150,108
2023-01-20,S001_P0007,408,71
2023-01-20,S001_P0008,268,143
2023-01-20,S001_P0009,213,141
2023-01-20,S001_P0010,76,52
2023-01-20,S001_P0011,328,46
2023-01-20,S001_P0012,358,140
2023-01-20,S001_P0013,383,64
2023-01-20,S001_P0014,378,126
2023-01-20,S001_P0015,399,66
2023-01-20,S001_P0016,306,55
2023-01-20,S001_P0017,187,94
2023-01-20,S001_P0018,250,79
2023-01-20,S001_P0019,133,130
2023-01-20,S001_P0020,122,60
2023-01-20,S002_P0001,120,167
2023-01-20,S002_P0002,393,142
2023-01-20,S002_P0003,101,115
2023-01-20,S002_P0004,186,58
2023-01-20,S002_P0005,413,124
2023-01-20,S002_P0006,393,90
2023-01-20,S002_P0007,296,118
2023-01-20,S002_P0008,189,73
2023-01-20,S002_P0009,420,192
2023-01-20,S002_P0010,175,110
2023-01-20,S002_P0011,84,127
2023-01-20,S002_P0012,492,142
2023-01-20,S002_P0013,414,100
2023-01-20,S002_P0014,283,120
2023-01-20,S002_P0015,226,164
2023-01-20,S002_P0016,447,66
2023-01-20,S002_P0017,168,164
2023-01-20,S002_P0018,150,117
2023-01-20,S002_P0019,300,197
2023-01-20,S002_P0020,71,67
2023-01-20,S003_P0001,89,190
2023-01-20,S003_P0002,489,44
2023-01-20,S003_P0003,372,88
2023-01-20,S003_P0004,162,131
2023-01-20,S003_P0005,105,62
2023-01-20,S003_P0006,123,50
2023-01-20,S003_P0007,320,109
2023-01-20,S003_P0008,191,114
2023-01-20,S003_P0009,94,180
2023-01-20,S003_P0010,470,138
2023-01-20,S003_P0011,350,163
2023-01-20,S003_P0012,153,23
2023-01-20,S003_P0013,236,100
2023-01-20,S003_P0014,421,39
2023-01-20,S003_P0015,489,66
2023-01-20,S003_P0016,114,171
2023-01-20,S003_P0017,208,39
2023-01-20,S003_P0018,122,79
2023-01-20,S003_P0019,125,134
2023-01-20,S003_P0020,207,92
2023-01-20,S004_P0001,344,134
2023-01-20,S004_P0002,218,100
2023-01-20,S004_P0003,133,185
2023-01-20,S004_P0004,122,110
2023-01-20,S004_P0005,382,37
2023-01-20,S004_P0006,327,178
2023-01-20,S004_P0007,397,173
2023-01-20,S004_P0008,159,73
2023-01-20,S004_P0009,285,182
2023-01-20,S004_P0010,456,158
2023-01-20,S004_P0011,80,27
2023-01-20,S004_P0012,452,27
2023-01-20,S004_P0013,225,138
2023-01-20,S004_P0014,262,140
2023-01-20,S004_P0015,296,186
2023-01-20,S004_P0016,337,35
2023-01-20,S004_P0017,129,94
2023-01-20,S004_P0018,274,52
2023-01-20,S004_P0019,204,48
2023-01-20,S004_P0020,460,171
2023-01-20,S005_P0001,74,83
2023-01-20,S005_P0002,309,29
2023-01-20,S005_P0003,63,154
2023-01-20,S005_P0004,189,162
2023-01-20,S005_P0005,186,165
2023-01-20,S005_P0006,80,150
2023-01-20,S005_P0007,197,103
2023-01-20,S005_P0008,494,148
2023-01-20,S005_P0009,370,72
2023-01-20,S005_P0010,129,55
2023-01-20,S005_P0011,421,174
2023-01-20,S005_P0012,366,75
2023-01-20,S005_P0013,329,133
2023-01-20,S005_P0014,72,168
2023-01-20,S005_P0015,360,49
2023-01-20,S005_P0016,474,57
2023-01-20,S005_P0017,324,163
2023-01-20,S005_P0018,404,134
2023-01-20,S005_P0019,414,57
2023-01-20,S005_P0020,366,39
2023-01-21,S001_P0001,400,147
2023-01-21,S001_P0002,327,200
2023-01-21,S001_P0003,434,168
2023-01-21,S001_P0004,427,82
2023-01-21,S001_P0005,400,184
2023-01-21,S001_P0006,352,68
2023-01-21,S001_P0007,120,51
2023-01-21,S001_P0008,66,145
2023-01-21,S001_P0009,375,167
2023-01-21,S001_P0010,136,28
2023-01-21,S001_P0011,56,93
2023-01-21,S001_P0012,318,146
2023-01-21,S001_P0013,173,93
2023-01-21,S001_P0014,117,170
2023-01-21,S001_P0015,417,22
2023-01-21,S001_P0016,331,192
2023-01-21,S001_P0017,445,120
2023-01-21,S001_P0018,143,102
2023-01-21,S001_P0019,309,99
2023-01-21,S001_P0020,302,180
2023-01-21,S002_P0001,471,197
2023-01-21,S002_P0002,404,36
2023-01-21,S002_P0003,139,110
2023-01-21,S002_P0004,452,176
2023-01-21,S002_P0005,208,73
2023-01-21,S002_P0006,50,69
2023-01-21,S002_P0007,178,90
2023-01-21,S002_P0008,216,150
2023-01-21,S002_P0009,187,96
2023-01-21,S002_P0010,158,65
2023-01-21,S002_P0011,349,160
2023-01-21,S002_P0012,216,141
2023-01-21,S002_P0013,329,87
2023-01-21,S002_P0014,226,197
2023-01-21,S002_P0015,233,32
2023-01-21,S002_P0016,345,93
2023-01-21,S002_P0017,449,90
2023-01-21,S002_P0018,486,25
2023-01-21,S002_P0019,164,184
2023-01-21,S002_P0020,222,118
2023-01-21,S003_P0001,466,25
2023-01-21,S003_P0002,363,125
2023-01-21,S003_P0003,243,137
2023-01-21,S003_P0004,295,56
2023-01-21,S003_P0005,467,135
2023-01-21,S003_P0006,311,65
2023-01-21,S003_P0007,150,183
2023-01-21,S003_P0008,387,70
2023-01-21,S003_P0009,371,55
2023-01-21,S003_P0010,269,127
2023-01-21,S003_P0011,342,81
2023-01-21,S003_P0012,215,197
2023-01-21,S003_P0013,183,97
2023-01-21,S003_P0014,74,169
2023-01-21,S003_P0015,450,73
2023-01-21,S003_P0016,299,162
2023-01-21,S003_P0017,274,90
2023-01-21,S003_P0018,455,75
2023-01-21,S003_P0019,271,64
2023-01-21,S003_P0020,400,34
2023-01-21,S004_P0001,187,130
2023-01-21,S004_P0002,338,129
2023-01-21,S004_P0003,151,181
2023-01-21,S004_P0004,320,102
2023-01-21,S004_P0005,309,96
2023-01-21,S004_P0006,272,193
2023-01-21,S004_P0007,369,171
2023-01-21,S004_P0008,369,138
2023-01-21,S004_P0009,487,196
2023-01-21,S004_P0010,447,190
2023-01-21,S004_P0011,261,133
2023-01-21,S004_P0012,387,37
2023-01-21,S004_P0013,486,63
2023-01-21,S004_P0014,107,63
2023-01-21,S004_P0015,169,50
2023-01-21,S004_P0016,316,116
2023-01-21,S004_P0017,369,101
2023-01-21,S004_P0018,182,74
2023-01-21,S004_P0019,249,47
2023-01-21,S004_P0020,96,53
2023-01-21,S005_P0001,130,179
2023-01-21,S005_P0002,67,140
2023-01-21,S005_P0003,382,88
2023-01-21,S005_P0004,371,74
2023-01-21,S005_P0005,202,61
2023-01-21,S005_P0006,407,168
2023-01-21,S005_P0007,323,80
2023-01-21,S005_P0008,307,86
2023-01-21,S005_P0009,482,28
2023-01-21,S005_P0010,340,25
2023-01-21,S005_P0011,57,180
2023-01-21,S005_P0012,213,118
2023-01-21,S005_P0013,276,105
2023-01-21,S005_P0014,222,196
2023-01-21,S005_P0015,79,92
2023-01-21,S005_P0016,230,95
2023-01-21,S005_P0017,264,105
2023-01-21,S005_P0018,231,141
2023-01-21,S005_P0019,130,118
2023-01-21,S005_P0020,102,129
2023-01-22,S001_P0001,221,177
2023-01-22,S001_P0002,126,182
2023-01-22,S001_P0003,117,51
2023-01-22,S001_P0004,436,104
2023-01-22,S001_P0005,78,128
2023-01-22,S001_P0006,61,133
2023-01-22,S001_P0007,495,175
2023-01-22,S001_P0008,422,117
2023-01-22,S001_P0009,205,142
2023-01-22,S001_P0010,442,31
2023-01-22,S001_P0011,428,132
2023-01-22,S001_P0012,434,34
2023-01-22,S001_P0013,260,199
2023-01-22,S001_P0014,338,107
2023-01-22,S001_P0015,80,90
2023-01-22,S001_P0016,73,31
2023-01-22,S001_P0017,233,27
2023-01-22,S001_P0018,486,94
2023-01-22,S001_P0019,486,64
2023-01-22,S001_P0020,403,167
2023-01-22,S002_P0001,364,166
2023-01-22,S002_P0002,464,140
2023-01-22,S002_P0003,330,92
2023-01-22,S002_P0004,153,52
2023-01-22,S002_P0005,315,114
2023-01-22,S002_P0006,257,38
2023-01-22,S002_P0007,184,126
2023-01-22,S002_P0008,243,200
2023-01-22,S002_P0009,346,174
2023-01-22,S002_P0010,226,91
2023-01-22,S002_P0011,221,100
2023-01-22,S002_P0012,145,145
2023-01-22,S002_P0013,328,27
2023-01-22,S002_P0014,305,155
2023-01-22,S002_P0015,443,22
2023-01-22,S002_P0016,211,68
2023-01-22,S002_P0017,446,83
2023-01-22,S002_P0018,223,100
2023-01-22,S002_P0019,87,75
2023-01-22,S002_P0020,444,182
2023-01-22,S003_P0001,139,103
2023-01-22,S003_P0002,406,67
2023-01-22,S003_P0003,139,90
2023-01-22,S003_P0004,293,49
2023-01-22,S003_P0005,412,46
2023-01-22,S003_P0006,347,147
2023-01-22,S003_P0007,103,47
2023-01-22,S003_P0008,352,190
2023-01-22,S003_P0009,272,158
2023-01-22,S003_P0010,343,111
2023-01-22,S003_P0011,493,79
2023-01-22,S003_P0012,457,178
2023-01-22,S003_P0013,87,165
2023-01-22,S003_P0014,243,129
2023-01-22,S003_P0015,410,174
2023-01-22,S003_P0016,201,137
2023-01-22,S003_P0017,76,61
2023-01-22,S003_P0018,470,66
2023-01-22,S003_P0019,346,138
2023-01-22,S003_P0020,303,168
2023-01-22,S004_P0001,407,145
2023-01-22,S004_P0002,260,200
2023-01-22,S004_P0003,127,87
2023-01-22,S004_P0004,76,113
2023-01-22,S004_P0005,247,170
2023-01-22,S004_P0006,339,54
2023-01-22,S004_P0007,132,31
2023-01-22,S004_P0008,153,181
2023-01-22,S004_P0009,252,41
2023-01-22,S004_P0010,186,127
2023-01-22,S004_P0011,112,96
2023-01-22,S004_P0012,195,128
2023-01-22,S004_P0013,252,140
2023-01-22,S004_P0014,156,20
2023-01-22,S004_P0015,172,27
2023-01-22,S004_P0016,333,48
2023-01-22,S004_P0017,426,67
2023-01-22,S004_P0018,61,52
2023-01-22,S004_P0019,185,52
2023-01-22,S004_P0020,187,104
2023-01-22,S005_P0001,403,106
2023-01-22,S005_P0002,361,74
2023-01-22,S005_P0003,357,153
2023-01-22,S005_P0004,110,198
2023-01-22,S005_P0005,348,131
2023-01-22,S005_P0006,83,106
2023-01-22,S005_P0007,375,129
2023-01-22,S005_P0008,288,191
2023-01-22,S005_P0009,51,56
2023-01-22,S005_P0010,127,90
2023-01-22,S005_P0011,181,178
2023-01-22,S005_P0012,383,69
2023-01-22,S005_P0013,94,21
2023-01-22,S005_P0014,265,56
2023-01-22,S005_P0015,443,105
2023-01-22,S005_P0016,233,70
2023-01-22,S005_P0017,437,23
2023-01-22,S005_P0018,372,21
2023-01-22,S005_P0019,439,105
2023-01-22,S005_P0020,143,37
2023-01-23,S001_P0001,130,49
2023-01-23,S001_P0002,378,72
2023-01-23,S001_P0003,391,141
2023-01-23,S001_P0004,96,58
2023-01-23,S001_P0005,337,119
2023-01-23,S001_P0006,261,183
2023-01-23,S001_P0007,89,89
2023-01-23,S001_P0008,194,125
2023-01-23,S001_P0009,193,85
2023-01-23,S001_P0010,231,118
2023-01-23,S001_P0011,155,136
2023-01-23,S001_P0012,171,93
2023-01-23,S001_P0013,234,37
2023-01-23,S001_P0014,223,55
2023-01-23,S001_P0015,308,141
2023-01-23,S001_P0016,367,74
2023-01-23,S001_P0017,474,78
2023-01-23,S001_P0018,246,198
2023-01-23,S001_P0019,183,165
2023-01-23,S001_P0020,79,142
2023-01-23,S002_P0001,441,147
